"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!20!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!5!0x5ced5cff","Intervention: Vaccines!15!0x4258c9ff","Intervention: Social Distancing!5!0x6079f7ff","Intervention: Testing!5!0x7d90f3ff","Health & Environment: Hospital Beds!10!0x6b0b9eff","Health & Environment: Hospital Ventilators!10!0x7e24aeff","Health & Environment: Pop Demographics!3!0x933fbfff","Health & Environment: Air Pollution!3!0xa95ad2ff","Health & Environment: Age Distribution!3!0xc177e7ff","Health & Environment: Co-morbidities!3!0xdb95feff","Health & Environment: Health Disparities!3!0xe1a6ffff"
"0.5025332621069594","5","2","Tennessee, McNairy","-88.5648,35.1747","0.6549920139649752","0.5864606243067197","0.5208655221306281","0.347","0.5721096543504173","1.0","0.7382950150912706","0.21782178217821782","0.0","0.4388006054781176","0.4131736526946108","0.624489779413553","0.5092327207537686","0.6230332003472068"
"0.5025294370561413","10","4","Nebraska, Frontier","-100.3925,40.5299","0.7039497223576698","0.6908223459052418","0.363847150006331","0.2222","0.8069129916567341","0.5","0.4281930808100897","0.6336633663366337","0.0","0.22307533602651874","0.2095808383233533","0.7006109322771243","0.3338349387229186","0.16258865018455806"
"0.5023838523378935","8","1","Colorado, Pueblo","-104.5127,38.1736","0.6313610432377978","0.575007637640021","0.5964293592964294","0.7937","0.4624553039332539","1.0","0.15622651067445528","0.594059405940594","0.0","0.518863141930047","0.17964071856287425","0.5755097168756041","0.32445838084457046","0.4497868471508952"
"0.5023675149692908","8","5","South Carolina, Darlington","-79.9603,34.3336","0.42861196897706977","0.3449476847468142","0.5227193431977164","0.8341","0.5566150178784267","1.0","0.2800199833886752","0.7623762376237624","0.0","0.6108464435222997","0.43712574850299407","0.5734100391661536","0.4946191938788595","0.606996141702711"
"0.5023464949191037","8","5","Illinois, Coles","-88.2236,39.5195","0.48311146563691093","0.39667049585741937","0.6132575935842044","0.7631","0.5864123957091777","1.0","0.15242004736024178","0.7722772277227723","0.0","0.3521909541009211","0.5149700598802395","0.5380992168517501","0.3604039613499763","0.35431357927591617"
"0.5023444999456227","8","4","California, Tuolumne","-119.9525,38.0264","0.653660027699756","0.621884750760454","0.47529886647602165","0.6692","0.4696066746126341","1.0","0.18426750169012307","0.6831683168316831","0.0","0.4913964020762921","0.3532934131736527","0.6991111644276193","0.26732037241906564","0.240784056585938"
"0.5022952845785968","8","9","Michigan, Eaton","-84.8374,42.596","0.5854050233037776","0.5392183870597557","0.6305710563513246","0.4126","0.45649582836710373","1.0","0.24221845951295623","0.8415841584158416","0.0","0.4735565802626526","0.4730538922155689","0.5670390838965326","0.3422459498351493","0.13818922237088171"
"0.502242015160698","8","7","Louisiana, West Carroll","-91.4612,32.7855","0.550849602450404","0.4563398504685534","0.5018329955463899","0.2521","0.6519666269368295","1.0","0.2446966405223536","0.594059405940594","0.0","0.5978291965312171","0.39520958083832336","0.5918944128138512","0.6629360704225861","0.653165270455655"
"0.5021554553833705","7","7","Alabama, Cherokee","-85.6064,34.1781","0.46940581197535536","0.44271875732481614","0.5034738890541324","0.2741","0.7699642431466031","1.0","0.3658788651432607","0.6237623762376238","0.0","0.4511247346117807","0.502994011976048","0.6493451083308717","0.4663868317163816","0.46085427548923297"
"0.5021517814139771","8","7","Texas, Trinity","-95.1367,31.0879","0.43716555362031717","0.4315645381034335","0.47306588673750005","0.5027","0.6638855780691298","0.75","0.34299316556177095","0.7722772277227723","0.0","0.5523851938080049","0.407185628742515","0.7252247709976565","0.6312158665704185","0.6586097848899646"
"0.502089142216294","7","10","Arkansas, Jefferson","-91.9262,34.2677","0.4093594399366737","0.32931812949083006","0.5798570622038836","0.9812","0.6078665077473183","1.0","0.29585960969452696","0.5841584158415841","0.0","0.6511529324791452","0.44311377245508987","0.542700408721451","0.5599848038692407","0.5469428592433029"
"0.5020854005319135","8","5","North Carolina, Northampton","-77.3977,36.4174","0.47321503694634026","0.4308860298081818","0.504845302877417","0.6294","0.5625744934445769","1.0","0.2239160018088441","0.7029702970297029","0.0","0.6919339293926787","0.39520958083832336","0.6915204375207985","0.5206468572359968","0.6361744468253917"
"0.5019389639174774","8","9","Tennessee, Loudon","-84.3115,35.7394","0.5269033245574898","0.4585749557613825","0.6068426659668061","0.3407","0.3778307508939214","1.0","0.9269992406179746","0.7623762376237624","0.0","0.32507171527838513","0.4550898203592814","0.7094849659803716","0.4092621301561034","0.3226942413547411"
"0.5018810410971306","8","5","Virginia, Montgomery","-80.3787,37.1775","0.5430421611030696","0.5311218041722219","0.6405967711356347","0.8402","0.5816448152562576","1.0","0.2136128558016594","0.6237623762376238","0.0","0.37526909884645687","0.3592814371257485","0.42544161229202965","0.2319898300182252","0.28612598345281337"
"0.5018780214130727","6","6","Pennsylvania, Philadelphia","-75.1379,40.0034","0.4438430314645787","0.41705313442140646","0.8421449071556667","0.8949","0.32061978545887965","1.0","0.2147023603476215","0.7821782178217821","0.0","0.689941601455808","0.49101796407185627","0.46408171358848016","0.3704321335660465","0.5262385894887711"
"0.5018403519576692","7","10","Missouri, Moniteau","-92.5798,38.6357","0.44092321001326185","0.38454984534379","0.5224276973156552","0.639","0.7079856972586412","1.0","0.3027882320015848","0.7227722772277227","0.0","0.3985497561833334","0.40119760479041916","0.5215324091055006","0.4090300452012836","0.49038865287326705"
"0.5018370821895667","8","5","Florida, Leon","-84.2749,30.4596","0.5103110438181958","0.4308926761876224","0.6706749446265318","0.8497","0.4624553039332539","1.0","0.2797939793673078","0.7227722772277227","0.0","0.5762230087611641","0.44910179640718567","0.4407808887294848","0.28464498988502884","0.3506667453093838"
"0.501629905263923","8","5","North Carolina, Davidson","-80.2126,35.7912","0.49487914107140996","0.431206650627094","0.6223236198053116","0.5024","0.5697258641239572","1.0","0.24665609859735219","0.7128712871287128","0.0","0.5422473288306814","0.4670658682634731","0.5691748594129424","0.40958789707994797","0.5006763556270499"
"0.5014367480758398","7","10","Indiana, LaGrange","-85.4267,41.6423","0.32218792499627974","0.3219889134543482","0.5596126782309613","0.44","0.865315852205006","1.0","0.4399071237341845","0.7227722772277227","0.0","0.16583592044348666","0.5808383233532934","0.46408171358848016","0.3639151040925936","0.7209451998734127"
"0.5014328998258852","8","4","Kentucky, Hopkins","-87.5467,37.3094","0.6466659815280645","0.5622901003832642","0.539601114631023","0.433","0.5220500595947557","1.0","0.21778927046837435","0.5742574257425742","0.0","0.41768217044421696","0.5149700598802395","0.5670390838965326","0.47350152830911196","0.41855289084047714"
"0.5014125687366529","8","9","North Carolina, Johnston","-78.3662,35.5175","0.5991956868389726","0.5283019897093059","0.6014672311212154","0.2401","0.5113230035756854","1.0","0.24550865559768206","0.7623762376237624","0.0","0.6072251720430007","0.44311377245508987","0.4496902805094778","0.35349537845917184","0.4063121196218707"
"0.5014095262110767","8","5","Pennsylvania, Snyder","-77.0684,40.7713","0.48909672249746594","0.46190830727817045","0.5966258355880868","0.575","0.6197854588796186","1.0","0.2365283753077362","0.8217821782178217","0.0","0.19162523104828788","0.47904191616766467","0.5755097168756041","0.30640823291955754","0.28440581531403814"
"0.5013640981720799","5","2","Alabama, Marion","-87.887,34.137","0.5902245510937641","0.5280897840276307","0.5345545580156764","0.4209","0.7020262216924911","1.0","0.2367531733302058","0.39603960396039606","0.0","0.39860297602622763","0.44910179640718567","0.6335581539925471","0.528437487455937","0.5125892739165805"
"0.5013262934276499","8","5","North Carolina, Catawba","-81.2133,35.6621","0.5200670819045242","0.4368499984067641","0.6460939374230363","0.6616","0.48271752085816455","1.0","0.25505855730190374","0.7425742574257426","0.0","0.5082250955085023","0.44910179640718567","0.560557323866868","0.32425567765221547","0.43662682815552994"
"0.5012777115473014","8","5","Alabama, Walker","-87.3003,33.8027","0.47802543138421477","0.39477423109731413","0.5334032915512291","0.4492","0.5744934445768773","1.0","0.27767078933176553","0.7722772277227723","0.0","0.4686895252955717","0.5149700598802395","0.5918944128138512","0.5851737119804078","0.6008824778656884"
"0.5012329452708416","8","5","West Virginia, Randolph","-79.8792,38.7699","0.6093046844656913","0.5229871401636352","0.5186914458835865","0.8545","0.48629320619785465","1.0","0.18949944097449575","0.6138613861386139","0.0","0.2884070344131822","0.3173652694610779","0.6335581539925471","0.43974580423012466","0.4817042441996859"
"0.501161240465091","8","1","New York, Franklin","-74.2993,44.5904","0.6086891323419611","0.6052994509228903","0.5584195182828682","0.8908","0.3194278903456496","1.0","0.14551148368262115","0.7524752475247525","0.0","0.7066232805680295","0.2634730538922156","0.5334405085950897","0.35630845945862766","0.41812826861316277"
"0.5011475886951521","8","6","Michigan, Kent","-85.5493,43.032","0.5331137633331581","0.4752430691499244","0.7348699018351841","0.6501","0.4076281287246723","1.0","0.27558955796787393","0.8118811881188118","0.0","0.541240828653296","0.5089820359281437","0.4555137084840577","0.25067502319368135","0.19888428269182393"
"0.5011380283135853","8","9","Tennessee, Rutherford","-86.4107,35.8459","0.5133488662399233","0.43196574522439235","0.6602220798763534","0.2824","0.49344457687723486","1.0","1.0","0.6237623762376238","0.0","0.5552979821913213","0.49101796407185627","0.3606106398115555","0.3737377643543285","0.23049683828421133"
"0.5011295311281673","7","5","Michigan, Montcalm","-85.1525,43.3108","0.44564047737961016","0.3911013013686103","0.5269095038839172","0.7233","0.6293206197854588","1.0","0.2604606559420109","0.8118811881188118","0.0","0.39299469554631467","0.4191616766467066","0.5494974081927578","0.4065588283842499","0.39782657851738534"
"0.5010789135461227","8","5","Virginia, Newport News City","-76.5175,37.0817","0.4337612411682956","0.39992808387483497","0.7798204739619129","0.9507","0.5172824791418356","1.0","0.3022280294385062","0.5841584158415841","0.0","0.651370414624379","0.3592814371257485","0.4407808887294848","0.40677128975629473","0.39824926293647467"
"0.5010617790313592","8","5","South Carolina, Sumter","-80.3794,33.9183","0.5435102620278152","0.48250385572135224","0.5669412922173417","0.9624","0.46007151370679383","1.0","0.2318435575591212","0.5247524752475248","0.0","0.6611159073552837","0.44910179640718567","0.5239446622367122","0.4443420031660332","0.5995707028103429"
"0.5007547675129245","8","4","Alaska, Kenai Peninsula","-151.5389,60.2443","0.6498801673732286","0.586001803556923","0.43500561790867026","0.7402","0.5613825983313468","0.675","0.2735486589806683","0.7821782178217821","0.0","0.5095732912112665","0.0","0.526341402378779","0.3254947777849084","0.3424384482467741"
"0.5007011132628114","5","4","Vermont, Essex","-71.7358,44.7274","0.825071876901012","0.8326040789545708","0.42432331151523667","0.0207","0.6555423122765196","0.5","0.22694742471368418","0.6237623762376238","0.0","0.2533547154194166","0.16766467065868262","0.6960934005090119","0.3496748079203812","0.317687308240251"
"0.5006305165489353","7","10","Texas, Henderson","-95.8585,32.2113","0.3948303383496234","0.36842018529946463","0.5443642614846876","0.618","0.66746126340882","1.0","0.3259387517517294","0.7425742574257426","0.0","0.520398657892949","0.44311377245508987","0.6476236650502001","0.4171318970254684","0.5461806950457874"
"0.5006245073080036","8","4","Texas, Colorado","-96.5274,29.6221","0.6062282463970521","0.6077222085418286","0.5057788920997902","0.7428","0.5065554231227652","0.75","0.3304058264923","0.6336633663366337","0.0","0.5961693306525752","0.40119760479041916","0.6406572602088578","0.2581922501562476","0.3672807863528887"
"0.5006239114379192","8","6","Florida, Manatee","-82.3183,27.472","0.5128935110796822","0.460996757638013","0.6942796439880398","0.6511","0.4052443384982122","1.0","0.2391813577407332","0.8712871287128713","0.0","0.49077062520651543","0.3053892215568862","0.7238210337160854","0.2728381577023857","0.3117801420922104"
"0.500600232487896","8","7","Tennessee, Lincoln","-86.5891,35.1374","0.5160956135970156","0.4359207033976412","0.5435202649869982","0.5642","0.6424314660309892","1.0","0.0","0.7326732673267327","0.0","0.5158419693713199","0.4550898203592814","0.595880459448231","0.46968368292664747","0.4098707833141631"
"0.5005400324715268","8","5","California, San Bernardino","-116.1775,34.8406","0.48423529124152404","0.4192355247974041","0.657490639900822","0.8141","0.45053635280095355","1.0","0.18993136707630698","0.7425742574257426","0.0","0.6195771563418722","0.7125748502994013","0.3927283612037091","0.23638387777196818","0.5368253202742823"
"0.5005299968086316","8","5","Florida, Wakulla","-84.399,30.1655","0.5285512682958223","0.4430650632228723","0.5073117980181164","0.5833","0.6030989272943981","1.0","0.2880077708924466","0.7227722772277227","0.0","0.5654275536613738","0.40119760479041916","0.4833394486037307","0.3960039260629035","0.34162662771349167"
"0.5005200724610667","8","5","Florida, Marion","-82.058,29.2123","0.5061405502901184","0.45940309237321064","0.6179809940883575","0.6281","0.46126340882002387","1.0","0.24740039733856434","0.7524752475247525","0.0","0.5303050917241016","0.32934131736526945","0.7496278588600158","0.4253823523886378","0.5090651274332968"
"0.5004873088722005","8","5","Texas, Burnet","-98.1819,30.788","0.5461385402732212","0.5060145679662046","0.5504076325750359","0.4479","0.49702026221692497","1.0","0.33299271035132605","0.8415841584158416","0.0","0.4260260142421219","0.3652694610778443","0.6493451083308717","0.3443697235294343","0.3203903084881693"
"0.5004573230779049","8","5","Arkansas, Perry","-92.9437,34.9459","0.49989287244520575","0.44618600868458125","0.46374511666616214","0.6406","0.5220500595947557","0.75","0.7574967264607374","0.7623762376237624","0.0","0.4175457370615079","0.4191616766467066","0.5998243249034969","0.4197854130472931","0.47184843045406116"
"0.5004106469546707","10","7","Missouri, Barton","-94.3476,37.5021","0.4748763084603705","0.42056494008183704","0.4933802939581526","0.4604","0.7401668653158522","0.825","0.30534668575384816","0.792079207920792","0.0","0.3472366817306048","0.37724550898203596","0.6170727822364962","0.3650017596019304","0.47007073363360474"
"0.5003943905399449","7","5","Arkansas, Drew","-91.7178,33.5904","0.43786828720749915","0.37066897268188614","0.5201311369224079","0.9456","0.564958283671037","1.0","0.4818382678259017","0.5841584158415841","0.0","0.6107955499075847","0.407185628742515","0.5517358041566147","0.5678351651935195","0.4538702935331343"
"0.5003002283938316","8","5","North Carolina, Lee","-79.1757,35.4762","0.46785723038048077","0.40120468789509767","0.6216216926178469","0.6447","0.464839094159714","1.0","0.28335274066144955","0.8118811881188118","0.0","0.6541692610589525","0.44910179640718567","0.5310891329236117","0.37624142628442653","0.5623903397353269"
"0.5002151566424143","8","5","Texas, Taylor","-99.8901,32.3016","0.4753262829281881","0.4321494268984776","0.6351793672494511","0.7399","0.5375446960667462","1.0","0.3774877029448303","0.7227722772277227","0.0","0.5432540236588923","0.311377245508982","0.48601108590571473","0.3100073345247475","0.3908894672977301"
"0.5001537071200218","10","7","Oklahoma, Cotton","-98.3705,34.2885","0.5618902467764044","0.5119310219474493","0.39768958808903854","0.4059","0.5423122765196663","0.75","0.3992899867767964","0.8514851485148515","0.0","0.646417625029153","0.33532934131736525","0.6056629582719985","0.44142537612161314","0.576341105599527"
"0.5000622824808184","8","5","Ohio, Ashtabula","-80.7483,41.7086","0.46455469805163147","0.43328852825536684","0.5588572461268503","0.844","0.5101311084624554","1.0","0.31080938153805604","0.7227722772277227","0.0","0.36577895640262775","0.47904191616766467","0.5817386943120182","0.4795465649768519","0.5293548273406816"
"0.5000090744256451","8","7","Tennessee, McMinn","-84.6152,35.4281","0.4960271049071528","0.4040732493991079","0.581317638553242","0.4728","0.6579261025029797","1.0","0.0","0.7623762376237624","0.0","0.421020730158602","0.43712574850299407","0.6037268925796017","0.47393425308840775","0.5275819750407879"
"0.4999371911720729","8","5","North Carolina, Stanly","-80.2509,35.3165","0.48567118532073456","0.3929471284646258","0.5793673247789071","0.553","0.6257449344457687","1.0","0.19948942000018688","0.7425742574257426","0.0","0.5079968039685423","0.44910179640718567","0.5878652729484978","0.3163842554955123","0.454492814425432"
"0.49993052703836866","8","4","Idaho, Clearwater","-115.6622,46.6746","0.7407862890385661","0.698439703414057","0.4237321845763967","0.6409","0.6293206197854588","0.5","0.050004825520878295","0.5445544554455445","0.0","0.39749796801887166","0.34730538922155696","0.7181526079808993","0.3330828932560939","0.406604001985769"
"0.499921232467785","8","5","Missouri, Callaway","-91.9219,38.8367","0.5560395703238249","0.492041856381786","0.5485287359459998","0.483","0.5733015494636473","1.0","0.26293212645833247","0.7227722772277227","0.0","0.44013652818551513","0.4191616766467066","0.5239446622367122","0.43532968421003443","0.30440363285752475"
"0.4998438095025853","7","10","Indiana, Miami","-86.0453,40.7694","0.4035838434143932","0.3297355944165358","0.5645028800449566","0.5377","0.6579261025029797","1.0","0.2639954637784074","0.8217821782178217","0.0","0.49818863008694686","0.5449101796407185","0.5561726637917245","0.43283769602071626","0.47582638740104916"
"0.49964830854737513","8","6","Texas, Hays","-98.0294,30.0567","0.5564469826466807","0.49840503234884254","0.6712153877061238","0.7845","0.39690107270560193","1.0","0.25832167719150356","0.7821782178217821","0.0","0.49653210862313235","0.43712574850299407","0.37522787829441234","0.22454081647856855","0.3473419508472522"
"0.4995886659052232","10","5","Oklahoma, Kay","-97.1442,36.818","0.5102513725818223","0.43882012451903013","0.51058136117347","0.6953","0.6293206197854588","1.0","0.36211262949750544","0.48514851485148514","0.0","0.6448802057338596","0.38323353293413176","0.5938927650957907","0.48135676333884586","0.5218258368212871"
"0.49938949943899835","10","7","Georgia, Walker","-85.3017,34.7338","0.4875459121449408","0.4640818993203993","0.5738460439310581","0.4989","0.6471990464839094","1.0","0.3815612761114975","0.5544554455445544","0.0","0.4030030084328315","0.47904191616766467","0.5817386943120182","0.4811097887043127","0.5465450029920971"
"0.49915206370659404","7","10","Louisiana, Terrebonne","-90.8263,29.3734","0.40963719426455336","0.32684936020894384","0.6041088713374343","0.8507","0.599523241954708","1.0","0.2957282087622705","0.6336633663366337","0.0","0.7998338660165168","0.34131736526946105","0.47245716285929296","0.4919340934206293","0.5562920572510907"
"0.4991134066127777","8","5","Virginia, Scott","-82.6017,36.7147","0.5691624640452717","0.5080697640983458","0.5343633892506003","0.8262","0.466030989272944","1.0","0.2634141311145006","0.6435643564356436","0.0","0.21691228247955574","0.4251497005988024","0.6661358670949733","0.42364364792061415","0.5248017046898956"
"0.4990897499685676","7","10","Oklahoma, McCurtain","-94.7722,34.1166","0.40557529779666174","0.34067336104001283","0.47535880854344503","0.6345","0.7091775923718713","0.825","0.5723629389102141","0.5445544554455445","0.0","0.8148898172058556","0.4131736526946108","0.5712984652022484","0.5195272751491358","0.7137744616496247"
"0.4990738000766931","7","10","Georgia, Muscogee","-84.8714,32.5093","0.316274826789758","0.30114656158794456","0.7319244797402832","0.8596","0.6066746126340883","1.0","0.33622182383651616","0.6732673267326732","0.0","0.6514846149130232","0.532934131736527","0.44674408486908573","0.480820648047788","0.5363512839372291"
"0.4990561851824027","8","5","West Virginia, Pleasants","-81.1677,39.3709","0.5864080847808282","0.5219993031446087","0.5595689762720136","0.5549","0.5148986889153755","1.0","0.1797187765029184","0.7326732673267327","0.0","0.2620447275622738","0.43712574850299407","0.5858342498966352","0.43666075436821367","0.36115573789254396"
"0.49884019505403765","6","6","West Virginia, Kanawha","-81.5286,38.3386","0.5648213190026032","0.5060501209203841","0.6288137440275356","0.6648","0.3563766388557807","1.0","0.17423378306629117","0.8316831683168316","0.0","0.3761101837303431","0.44311377245508987","0.6075890184122873","0.5304519683567241","0.3465866900915385"
"0.49872795788250524","7","10","South Carolina, Abbeville","-82.4617,34.2233","0.43393412161977407","0.3573696640214612","0.47930572513258085","0.6835","0.6579261025029797","1.0","0.2295069988624725","0.7128712871287128","0.0","0.5626536823862689","0.44311377245508987","0.6281436499318728","0.4430730214560539","0.6068720008632936"
"0.4985923071152339","8","5","Ohio, Guernsey","-81.4925,40.0503","0.4921133973260694","0.422579078751811","0.5533058107551267","0.6132","0.6066746126340883","1.0","0.22783966324406288","0.7128712871287128","0.0","0.29160083993695224","0.49101796407185627","0.5938927650957907","0.4519345658426463","0.48388016061039024"
"0.49844172712497037","7","10","Louisiana, Iberia","-91.7587,29.868","0.3823091592362226","0.30180850505634377","0.5866868134811503","0.901","0.5780691299165674","1.0","0.3495710388721304","0.7029702970297029","0.0","0.6350624544692196","0.38323353293413176","0.48601108590571473","0.5059291607164274","0.6125916840655604"
"0.49835560960872904","8","5","Florida, Citrus","-82.4761,28.848","0.5230125725771135","0.49960625938702014","0.6013562398439474","0.5304","0.466030989272944","1.0","0.28417325102728913","0.7524752475247525","0.0","0.37466772448526076","0.3053892215568862","0.8369674946274659","0.43815965899321135","0.47002664849648484"
"0.49834525803262564","8","6","Florida, Duval","-81.6698,30.3323","0.48992629900993506","0.4216250206547479","0.7367471346957233","0.8281","0.4112038140643624","1.0","0.24309115465250086","0.7524752475247525","0.0","0.5976231356773541","0.32934131736526945","0.46968620728685795","0.39624870378891763","0.3776466070007441"
"0.49834516012402064","8","5","Texas, Nueces","-97.5433,27.7363","0.4943021742184029","0.4492467362149893","0.706723205006205","0.8742","0.45411203814064366","1.0","0.31916356511715777","0.6237623762376238","0.0","0.457173757957728","0.4131736526946108","0.47793802351369025","0.3336861364914124","0.5243233082843362"
"0.4983028871478432","8","7","Virginia, Dinwiddie","-77.6345,37.0754","0.5746854714974009","0.5672899207938389","0.5408652631740268","0.2362","0.5661501787842671","1.0","0.36113063792124245","0.6435643564356436","0.0","0.6047015168013963","0.37724550898203596","0.5494974081927578","0.4415522588258424","0.4193125116646972"
"0.498298684139837","8","5","Oklahoma, Payne","-96.9758,36.077","0.40886650673073555","0.35909874809524384","0.5827046797138146","0.9573","0.5554231227651967","1.0","0.4373569305281069","0.7029702970297029","0.0","0.6345415173313069","0.38922155688622756","0.42229651508178717","0.34619580110113163","0.43963236871258443"
"0.4982524928772854","7","5","Indiana, Putnam","-86.8452,39.6644","0.44653966156813796","0.38464738266525056","0.5673438977673284","0.7186","0.6281287246722288","1.0","0.3019490416368418","0.7722772277227723","0.0","0.38061145602246493","0.49101796407185627","0.5310891329236117","0.3491402278141925","0.2649184891248386"
"0.4982097153763336","8","5","Arizona, La Paz","-113.981,33.7285","0.4897735824550897","0.43302805974771114","0.4811791503330162","0.7514","0.5613825983313468","0.75","0.15731462328292617","0.8118811881188118","0.0","0.6164101809066311","0.16167664670658685","0.8571725399341503","0.4436651150893019","0.6595568886599583"
"0.49810792147915495","10","2","Arkansas, Lee","-90.7838,34.785","0.5392696898179602","0.4471499455011852","0.487450718632756","0.9077","0.7365911799761621","0.75","0.24049446838522126","0.27722772277227725","0.0","0.6791533789090266","0.4251497005988024","0.5878652729484978","0.5623165091121406","0.613189861242031"
"0.4980585471628555","7","10","Mississippi, Simpson","-89.9172,31.9128","0.3734640602210837","0.2969453618684983","0.5209002868581619","0.8437","0.599523241954708","1.0","0.38215629370292287","0.7029702970297029","0.0","0.5925891759484382","0.4131736526946108","0.5494974081927578","0.605627527677214","0.669449157422817"
"0.4980513613661974","7","10","Georgia, Spalding","-84.2801,33.2631","0.3626624448622508","0.3575683844350629","0.6471125231935764","0.724","0.6555423122765196","1.0","0.2812717497928842","0.6039603960396039","0.0","0.6191339561438748","0.4970059880239522","0.560557323866868","0.5025205988144655","0.6187230304026367"
"0.49801680369134","8","4","Virginia, Bedford","-79.5282,37.308","0.6217585736776323","0.598585197501651","0.5405613005990988","0.1194","0.6042908224076282","1.0","0.31965685797937765","0.6831683168316831","0.0","0.43921849530264695","0.3712574850299401","0.626321192473144","0.36403389203392233","0.15804897107833338"
"0.4980008531830269","8","7","Alabama, Jackson","-85.9975,34.7814","0.5290690344514554","0.4510750913388947","0.5161898802602174","0.3231","0.5506555423122765","1.0","0.3335554071495892","0.7326732673267327","0.0","0.5184596818983834","0.47904191616766467","0.6017807168377609","0.5140588059632002","0.5305213878921624"
"0.49797112426399515","8","7","Kentucky, Shelby","-85.1942,38.2148","0.5490042989665889","0.48275828642532437","0.5549197870652686","0.384","0.5792610250297975","1.0","0.25000511952164745","0.7623762376237624","0.0","0.48361899177002393","0.5089820359281437","0.5092312328105775","0.34862884229726165","0.27331682885919656"
"0.49795632771950293","8","5","North Carolina, Bertie","-76.9655,36.0688","0.4728456649771453","0.42873579936562417","0.4890340295377214","0.923","0.5196662693682956","0.75","0.2391813577407332","0.7128712871287128","0.0","0.7049105940503322","0.3652694610778443","0.6371246099900815","0.5829665267521141","0.6497576346919025"
"0.49789242980712317","8","5","California, Shasta","-122.0397,40.7639","0.4977266520762373","0.4953097226040079","0.5897231316520465","0.815","0.5435041716328963","1.0","0.18509101631337868","0.7326732673267327","0.0","0.4672811985320399","0.3233532934131737","0.6170727822364962","0.26185218920596576","0.3241670967187941"
"0.497889913124336","8","6","Florida, Lee","-81.884,26.5841","0.5267999185502165","0.4709497983107817","0.6937633269337034","0.6103","0.40166865315852207","1.0","0.24213948100641178","0.8316831683168316","0.0","0.4859920750473031","0.2754491017964072","0.7389787970328645","0.2576080684526201","0.36082255599084917"
"0.49785578898005767","8","7","South Carolina, Chester","-81.1583,34.6925","0.5088930254851425","0.4179111848710924","0.4854154453156582","0.3805","0.5876042908224077","1.0","0.23277844374990375","0.7623762376237624","0.0","0.6346743530463668","0.43712574850299407","0.5755097168756041","0.4892093938336986","0.583410472230542"
"0.4978428672143495","8","6","Kentucky, Fayette","-84.4558,38.0368","0.5738229368383336","0.500631831638096","0.7416720852659398","0.7701","0.34922526817640054","1.0","0.164618612348343","0.7524752475247525","0.0","0.4890206717988517","0.4670658682634731","0.44674408486908573","0.3122134190789658","0.26869709405067443"
"0.4977959996848641","8","7","Arkansas, Marion","-92.6845,36.2684","0.572064216831122","0.5522472647081083","0.46960235018432855","0.311","0.7079856972586412","0.825","0.19246223162740253","0.6534653465346534","0.0","0.2898340428513521","0.38323353293413176","0.736268299211825","0.4456754715524653","0.5064238948225519"
"0.49778449084567816","7","10","Texas, Angelina","-94.609,31.2546","0.325945276722896","0.3020810084547674","0.6030565529156242","0.9452","0.5768772348033374","1.0","0.3522318414524146","0.7722772277227723","0.0","0.5817100538098164","0.407185628742515","0.526341402378779","0.43279206461772884","0.6704651744978141"
"0.49778423163950936","8","5","Georgia, Chatham","-81.1249,32.0004","0.40142159939972005","0.37866499689758315","0.7083266192070634","0.8208","0.4684147794994041","1.0","0.31357298180070947","0.8217821782178217","0.0","0.6051795712512603","0.4131736526946108","0.4965101409658336","0.3398046013634186","0.4311625722999277"
"0.49775980606639886","8","5","Arkansas, Sebastian","-94.2716,35.1961","0.4467275570244663","0.3798839844259973","0.6514281151834136","0.6998","0.5494636471990465","1.0","0.30738047263573526","0.6732673267326732","0.0","0.6139979932089248","0.4550898203592814","0.5166605513962695","0.41291234500271545","0.4737386412645846"
"0.49774497118700933","6","1","Texas, Hidalgo","-98.183,26.3942","0.6578254982739243","0.627412363766478","0.6871177576584643","0.8284","0.2789034564958284","1.0","0.23357603528580875","0.5643564356435643","0.0","0.2126854490875763","0.38323353293413176","0.38232698451072306","0.2972555153842743","0.8820823105843933"
"0.49773901965748024","8","4","Idaho, Benewah","-116.6587,47.2175","0.6372106588041666","0.6091925843835442","0.5007905806676035","0.5581","0.5256257449344458","0.575","0.31020497337395603","0.6831683168316831","0.0","0.4718880985745504","0.38922155688622756","0.6527643232093532","0.3205411197801736","0.5133268521722406"
"0.49773821219518793","9","3","Georgia, Coffee","-82.8549,31.5489","0.48299877370523164","0.45731294390559873","0.5572392675557096","0.9462","0.6936829558998808","1.0","0.33641489049652606","0.25742574257425743","0.0","0.6116232975337019","0.4670658682634731","0.46689449529952165","0.4225087750790923","0.6526782750260969"
"0.4977050731516499","10","4","Nebraska, Stanton","-97.1939,41.917","0.7009491891204322","0.7618401483915722","0.40036818996568657","0.0057","0.7938021454112038","0.575","0.5556105898788629","0.5742574257425742","0.0","0.3172469569248892","0.3173652694610779","0.5494974081927578","0.290126720966136","0.061590812172972166"
